period,class_id,support,precision,recall,f1,delta_recall_from_ref,delta_f1_from_ref,is_collapsed,top_confusion_target,top_confusion_count,top_confusion_rate
M-2022-4,21,2620,0.8953571428571429,0.9568702290076336,0.9250922509225092,0.0,0.0,0,153,16,0.0061068702290076335
M-2022-5,21,2853,0.9273461150353178,0.9663512092534174,0.9464469618949537,0.00948098024578381,0.021354710972444457,0,20,14,0.004907115317209955
M-2022-6,21,2264,0.9369747899159664,0.984982332155477,0.9603789836347976,0.028112103147843404,0.03528673271228833,0,20,12,0.00530035335689046
M-2022-7,21,1255,0.9434682964094728,0.9840637450199203,0.9633385335413417,0.0271935160122867,0.03824628261883245,0,117,6,0.004780876494023904
M-2022-8,21,1311,0.9258181818181819,0.9710144927536232,0.9478778853313478,0.014144263745989538,0.022785634408838518,0,142,14,0.010678871090770405
M-2022-9,21,2626,0.8973509933774835,0.9287890327494288,0.9127994011976048,-0.02808119625820482,-0.012292849724904409,0,20,43,0.016374714394516376
M-2022-10,21,3959,0.9112860892388451,0.8769891386713816,0.8938087269918908,-0.07988109033625201,-0.031283523930618395,0,142,106,0.02677443798939126
M-2022-11,21,4103,0.8905879251252307,0.8233000243724105,0.8556231003039514,-0.13357020463522318,-0.06946915061855785,0,117,138,0.0336339263953205
M-2022-12,21,2095,0.8748010610079575,0.7871121718377089,0.828643216080402,-0.16975805716992476,-0.0964490348421072,0,117,90,0.04295942720763723
M-2022-4,22,4636,0.9413495900777801,0.9659188955996548,0.9534759927605664,0.0,0.0,0,153,36,0.007765314926660914
M-2022-5,22,648,0.6944114149821641,0.9012345679012346,0.7844190732034922,-0.06468432769842025,-0.16905691955707414,0,153,11,0.016975308641975308
M-2022-6,22,721,0.7487373737373737,0.8224687933425797,0.7838730998017185,-0.1434501022570751,-0.1696028929588479,0,19,33,0.04576976421636616
M-2022-7,22,449,0.778705636743215,0.8307349665924276,0.8038793103448276,-0.1351839290072272,-0.14959668241573876,0,19,21,0.0467706013363029
M-2022-8,22,752,0.7784810126582279,0.8178191489361702,0.7976653696498055,-0.14809974666348458,-0.15581062311076088,0,61,20,0.026595744680851064
M-2022-9,22,853,0.7187827911857293,0.8030480656506448,0.7585825027685493,-0.16287082994901003,-0.19489348999201705,0,19,36,0.04220398593200469
M-2022-10,22,1178,0.7078066914498141,0.8081494057724957,0.7546571541815299,-0.1577694898271591,-0.19881883857903648,0,19,46,0.03904923599320883
M-2022-11,22,1125,0.6629502572898799,0.6871111111111111,0.674814491488433,-0.2788077844885437,-0.2786615012721334,0,155,100,0.08888888888888889
M-2022-12,22,743,0.6345062429057888,0.7523553162853297,0.6884236453201971,-0.21356357931432512,-0.2650523474403693,0,19,40,0.05383580080753701
M-2022-4,23,12840,0.9380874698982367,0.9404984423676013,0.9392914090148952,0.0,0.0,0,19,112,0.008722741433021807
M-2022-5,23,15639,0.9470760980592441,0.9485900633032802,0.9478324761204996,0.008091620935678945,0.008541067105604427,0,19,133,0.008504380075452395
M-2022-6,23,13374,0.9553380913840042,0.9708389412292507,0.9630261450027814,0.030340498861649468,0.023734735987886224,0,19,70,0.005234036189621654
M-2022-7,23,5629,0.9239112014912727,0.9685556937289039,0.9457068516912402,0.02805725136130266,0.0064154426763450845,0,19,28,0.004974240540060401
M-2022-8,23,4529,0.8566775244299675,0.9291234268050342,0.8914309924796102,-0.011375015562567037,-0.047860416535284944,0,117,50,0.011039964672113049
M-2022-9,23,8006,0.8516333938294011,0.9377966525106171,0.8926405897039591,-0.002701789856984216,-0.046650819310936065,0,2,63,0.007869098176367724
M-2022-10,23,8236,0.8797653958944281,0.9470616804273919,0.9121740147351187,0.006563238059790644,-0.02711739427977644,0,2,69,0.008377853326857698
M-2022-11,23,8443,0.8388495294490853,0.9395949307118323,0.8863687150837989,-0.0009035116557689626,-0.052922693931096276,0,2,75,0.008883098424730547
M-2022-12,23,5114,0.8133166278861643,0.8885412592882284,0.8492664236987197,-0.051957183079372915,-0.09002498531617542,0,19,95,0.018576456785295268
M-2022-4,24,10253,0.9463597842835131,0.9584511850190188,0.9523671076222319,0.0,0.0,0,153,113,0.011021164537208621
M-2022-5,24,9752,0.9358460304731355,0.9573420836751435,0.9464720194647201,-0.0011091013438753183,-0.005895088157511719,0,153,113,0.011587366694011485
M-2022-6,24,7355,0.9600054046750439,0.9660095173351462,0.9629981024667932,0.0075583323161273475,0.010630994844561314,0,153,84,0.01142080217539089
M-2022-7,24,4214,0.9672170375687964,0.9591836734693877,0.9631836053854402,0.0007324884503688844,0.010816497763208366,0,153,62,0.014712861888941622
M-2022-8,24,4554,0.9588614631976874,0.9468599033816425,0.9528228924980665,-0.011591281637376327,0.00045578487583464167,0,153,71,0.015590689503732982
M-2022-9,24,9634,0.958789657897708,0.8814614905542869,0.9185008923259964,-0.07698969446473192,-0.03386621529623546,0,20,292,0.03030932115424538
M-2022-10,24,12024,0.9547882487600152,0.8325016633399867,0.8894615247911853,-0.12594952167903217,-0.06290558283104652,0,52,517,0.04299733865602129
M-2022-11,24,3411,0.7627182991647684,0.5889768396364703,0.6646815550041356,-0.36947434538254853,-0.28768555261809625,0,20,382,0.11199061858692466
M-2022-12,24,4154,0.8084722848129788,0.43187289359653347,0.5630001569119724,-0.5265782914224854,-0.3893669507102595,0,153,703,0.1692344727973038
M-2022-4,25,54557,0.9076298158926656,0.9460930769653757,0.926462405542692,0.0,0.0,0,156,267,0.004893964110929853
M-2022-5,25,63996,0.9237125639152666,0.948481155072192,0.9359330187806457,0.0023880781068162937,0.009470613237953729,0,156,384,0.006000375023438965
M-2022-6,25,55471,0.920311511145489,0.943754394187954,0.9318855413644253,-0.0023386827774216634,0.00542313582173326,0,142,422,0.007607578734834418
M-2022-7,25,35008,0.9054225858161516,0.9357861060329068,0.9203539823008849,-0.010306970932468906,-0.006108423241807048,0,142,297,0.008483775137111517
M-2022-8,25,39522,0.9069562233442816,0.9362380446333688,0.9213645418326694,-0.009855032332006908,-0.005097863710022632,0,142,387,0.009792014574161227
M-2022-9,25,43246,0.8895627832577979,0.9258890995699024,0.9073625053819484,-0.020203977395473305,-0.019099900160743588,0,142,500,0.011561762937612727
M-2022-10,25,46993,0.8952174853927721,0.8803013214734109,0.8876967479587566,-0.06579175549196481,-0.03876565758393535,0,71,966,0.020556253058966228
M-2022-11,25,49655,0.8676350611879415,0.8781190212466016,0.8728455610049044,-0.06797405571877413,-0.05361684453778759,0,71,980,0.019736179639512637
M-2022-12,25,34385,0.8670064600248918,0.8508942852988222,0.8588748146952195,-0.09519879166655354,-0.06758759084747246,0,71,647,0.018816344336193107
M-2022-4,26,2293,0.8358762886597938,0.8839947666812037,0.8592623993217465,0.0,0.0,0,13,30,0.013083296990841693
M-2022-5,26,2539,0.7943991492378589,0.8826309570697125,0.8361940298507463,-0.0013638096114911846,-0.023068369471000216,0,13,30,0.011815675462780622
M-2022-6,26,3110,0.6545708304256804,0.3016077170418006,0.41294298921417566,-0.582387049639403,-0.44631941010757087,0,112,1867,0.6003215434083601
M-2022-7,26,952,0.6336448598130842,0.7121848739495799,0.6706231454005934,-0.17180989273162384,-0.1886392539211531,0,13,33,0.03466386554621849
M-2022-8,26,1103,0.6869009584664537,0.7796917497733454,0.7303609341825902,-0.10430301690785826,-0.12890146513915635,0,13,37,0.033544877606527655
M-2022-9,26,1325,0.5290102389078498,0.7018867924528301,0.6033084657800843,-0.18210797422837355,-0.2559539335416622,0,13,69,0.052075471698113204
M-2022-10,26,1400,0.47703703703703704,0.69,0.5640875912408759,-0.19399476668120375,-0.2951748080808706,0,13,86,0.06142857142857143
M-2022-11,26,1647,0.4824478178368121,0.6174863387978142,0.5416777629826898,-0.26650842788338946,-0.31758463633905676,0,13,133,0.08075288403157256
M-2022-12,26,807,0.02727272727272727,0.022304832713754646,0.024539877300613498,-0.8616899339674491,-0.8347225220211331,1,13,174,0.21561338289962825
M-2022-4,27,19386,0.9931397328106463,0.993190962550294,0.9931653470198334,0.0,0.0,0,83,45,0.002321262766945218
M-2022-5,27,19743,0.9902666531481293,0.9894139695081802,0.9898401276951532,-0.003776993042113874,-0.0033252193246802175,0,51,72,0.003646862179000152
M-2022-6,27,8737,0.9420617856738712,0.9528442257067643,0.9474223284397405,-0.04034673684352974,-0.04574301858009289,0,51,336,0.03845713631681355
M-2022-7,27,15113,0.9650504741511166,0.834976510289155,0.8953137748767249,-0.15821445226113906,-0.09785157214310847,0,51,1761,0.11652219943095349
M-2022-8,27,1901,0.8593429158110883,0.8805891635981062,0.8698363211223694,-0.1126017989521878,-0.12332902589746397,0,83,142,0.07469752761704367
M-2022-9,27,5401,0.9642442984151527,0.9237178300314757,0.9435460992907801,-0.06947313251881837,-0.04961924772905324,0,83,319,0.059063136456211814
M-2022-10,27,10235,0.9748666393106278,0.9284807034684904,0.9511084421758494,-0.06471025908180361,-0.042056904843983944,0,83,442,0.04318514899853444
M-2022-11,27,13927,0.9479376982982406,0.4719609391828822,0.630171132735727,-0.5212300233674119,-0.3629942142841064,0,155,5669,0.40705105191354923
M-2022-12,27,7371,0.9729144095341279,0.8528015194681862,0.9089068825910931,-0.14038944308210788,-0.0842584644287403,0,4,371,0.050332383665717
M-2022-4,28,16366,0.8664544034602908,0.8812782598069168,0.8738034654065189,0.0,0.0,0,25,163,0.009959672491751191
M-2022-5,28,21533,0.894711186936388,0.8524125760460688,0.8730498477929984,-0.02886568376084797,-0.0007536176135204409,0,142,458,0.021269679097199647
M-2022-6,28,17369,0.8957515664807547,0.7489780643675514,0.8158158785902421,-0.13230019543936533,-0.057987586816276804,0,142,1335,0.07686107432782543
M-2022-7,28,10579,0.8206374932468936,0.7179317515833255,0.7658566098618533,-0.1633465082235913,-0.10794685554466554,0,142,822,0.07770110596464694
M-2022-8,28,9168,0.7621899059024807,0.6803010471204188,0.7189210996484352,-0.20097721268649793,-0.15488236575808367,0,142,817,0.08911431064572425
M-2022-9,28,10545,0.7589153046062407,0.5812233285917496,0.6582890285161914,-0.30005493121516713,-0.21551443689032745,0,142,1363,0.12925557136083451
M-2022-10,28,11735,0.6979026620059156,0.4423519386450788,0.54149063787618,-0.43892632116183794,-0.33231282753033886,0,49,1273,0.10847890924584576
M-2022-11,28,11258,0.6752610966057441,0.3675608456208918,0.47601518463131254,-0.513717414186025,-0.39778828077520634,0,49,1959,0.1740095931781844
M-2022-12,28,5815,0.4132721877528999,0.26345657781599313,0.3217811384162991,-0.6178216819909237,-0.5520223269902198,0,49,1062,0.1826311263972485
M-2022-4,29,29653,0.8945477529024317,0.9068559673557481,0.9006598117694343,0.0,0.0,0,149,576,0.01942467878460864
M-2022-5,29,31966,0.8557527864598691,0.9079021460301571,0.8810564663023679,0.0010461786744089263,-0.019603345467066435,0,149,618,0.01933304135644122
M-2022-6,29,28799,0.8640895953757225,0.8305149484357096,0.8469696701428849,-0.07634101892003853,-0.05369014162654939,0,149,1084,0.03764019584013334
M-2022-7,29,19817,0.8459763133920437,0.7028813644850381,0.7678187531007111,-0.20397460287071,-0.1328410586687232,0,149,1595,0.0804864510268961
M-2022-8,29,21945,0.8419974115616912,0.7115060378218273,0.771271209464299,-0.19534992953392083,-0.12938860230513538,0,149,1760,0.08020050125313283
M-2022-9,29,28520,0.816526556386317,0.7390252454417953,0.7758452505843594,-0.16783072191395287,-0.12481456118507495,0,149,1966,0.06893408134642356
M-2022-10,29,34921,0.8156613206934614,0.7194524784513616,0.7645420933311018,-0.18740348890438652,-0.13611771843833254,0,149,2553,0.0731078720540649
M-2022-11,29,44227,0.8435607387757145,0.7621362516110068,0.8007839876462552,-0.1447197157447413,-0.09987582412317908,0,149,2890,0.06534469893956181
M-2022-12,29,30274,0.8564464305499132,0.7660038316707406,0.8087042946068944,-0.14085213568500754,-0.09195551716253991,0,149,2029,0.0670212063156504
M-2022-4,30,8131,0.9870546171865368,0.9846267371786988,0.9858391823667036,0.0,0.0,0,149,20,0.0024597220514081908
M-2022-5,30,8566,0.9901673885052089,0.9875087555451786,0.9888362849962008,0.0028820183664798327,0.0029971026294971503,0,149,13,0.0015176278309596077
M-2022-6,30,8050,0.9941337993010484,0.9894409937888199,0.9917818453492716,0.004814256610121137,0.005942662982567959,0,17,9,0.0011180124223602484
M-2022-7,30,5745,0.9968231556653724,0.9831157528285466,0.9899220050828148,-0.001510984350152178,0.004082822716111156,0,19,15,0.0026109660574412533
M-2022-8,30,3306,0.9965408805031446,0.9585601935874168,0.9771816219549799,-0.02606654359128191,-0.00865756041172372,0,129,30,0.009074410163339383
M-2022-9,30,958,0.9127725856697819,0.3058455114822547,0.4581704456606724,-0.6787812256964441,-0.5276687367060313,0,129,300,0.31315240083507306
M-2022-10,30,991,0.9107142857142857,0.3087790110998991,0.4611906556141673,-0.6758477260787996,-0.5246485267525364,0,129,324,0.32694248234106965
M-2022-11,30,544,0.8760330578512396,0.5845588235294118,0.701212789415656,-0.40006791364928695,-0.28462639295104764,0,129,97,0.17830882352941177
M-2022-12,30,645,0.9610619469026549,0.8418604651162791,0.8975206611570248,-0.14276627206241965,-0.08831852120967887,0,46,33,0.05116279069767442
M-2022-4,31,7973,0.9801248566696394,0.9648814749780509,0.9724434331942864,0.0,0.0,0,142,45,0.0056440486642418165
M-2022-5,31,10445,0.9821376846577194,0.9738630923887027,0.9779828862609364,0.008981617410651843,0.005539453066650046,0,142,40,0.003829583532790809
M-2022-6,31,9340,0.9839965397923875,0.974304068522484,0.9791263180546589,0.009422593544433089,0.0066828848603724955,0,142,44,0.004710920770877944
M-2022-7,31,5940,0.9781988931745765,0.981986531986532,0.9800890531798706,0.017105057008481084,0.007645619985584218,0,142,20,0.003367003367003367
M-2022-8,31,4666,0.9720443875373452,0.9762108872696099,0.9741231822070145,0.011329412291559038,0.00167974901272816,0,142,17,0.0036433776253750536
M-2022-9,31,3609,0.9568069983597595,0.9697977279024661,0.9632585661208202,0.004916252924415221,-0.009184867073466219,0,142,18,0.004987531172069825
M-2022-10,31,1938,0.924422236102436,0.7636738906088751,0.8363944617123481,-0.20120758436917574,-0.13604897148193829,0,28,404,0.2084623323013416
M-2022-11,31,1379,0.8715775749674055,0.9695431472081218,0.9179539993134226,0.004661672230070968,-0.0544894338808638,0,142,9,0.006526468455402465
M-2022-12,31,952,0.8312274368231047,0.967436974789916,0.8941747572815534,0.002555499811865092,-0.07826867591273301,0,142,7,0.007352941176470588
M-2022-4,32,2331,0.7264243614931237,0.6344916344916345,0.6773528738264255,0.0,0.0,0,153,101,0.04332904332904333
M-2022-5,32,2935,0.6543062200956937,0.559114139693356,0.6029762998346501,-0.07537749479827849,-0.07437657399177544,0,153,185,0.06303236797274275
M-2022-6,32,2999,0.7019796682718031,0.43747915971990664,0.5390304026294166,-0.19701247477172784,-0.1383224711970089,0,153,339,0.1130376792264088
M-2022-7,32,2014,0.6063685636856369,0.4443892750744787,0.5128939828080229,-0.1901023594171558,-0.1644588910184026,0,153,247,0.12264150943396226
M-2022-8,32,2218,0.4902962206332993,0.4328223624887286,0.45977011494252873,-0.2016692720029059,-0.21758275888389678,0,153,264,0.11902614968440037
M-2022-9,32,1740,0.569628229363579,0.5195402298850574,0.5434325217914037,-0.11495140460657705,-0.13392035203502184,0,153,207,0.11896551724137931
M-2022-10,32,1783,0.38412228796844183,0.4369040942232193,0.40881658357386513,-0.19758754026841518,-0.2685362902525604,0,153,283,0.15872125630959058
M-2022-11,32,1503,0.30012004801920766,0.33266799733865604,0.3155569580309246,-0.30182363715297844,-0.3617959157955009,0,153,265,0.1763140385894877
M-2022-12,32,998,0.2840605520926091,0.3196392785571142,0.3008015087223008,-0.31485235593452027,-0.3765513651041247,0,153,167,0.16733466933867736
M-2022-4,33,204,0.6695652173913044,0.37745098039215685,0.4827586206896552,0.0,0.0,0,166,31,0.15196078431372548
M-2022-5,33,253,0.7837837837837838,0.5731225296442688,0.6621004566210046,0.19567154925211194,0.1793418359313494,0,25,24,0.09486166007905138
M-2022-6,33,159,0.5769230769230769,0.37735849056603776,0.45627376425855515,-9.248982611909096e-05,-0.026484856431100046,0,25,30,0.18867924528301888
M-2022-7,33,273,0.6851851851851852,0.5421245421245421,0.6053169734151329,0.16467356173238523,0.12255835272547771,0,25,76,0.2783882783882784
M-2022-8,33,286,0.8558558558558559,0.6643356643356644,0.7480314960629921,0.2868846839435075,0.26527287537333694,0,25,28,0.0979020979020979
M-2022-9,33,452,0.7602040816326531,0.32964601769911506,0.45987654320987653,-0.0478049626930418,-0.022882077479778662,0,25,135,0.29867256637168144
M-2022-10,33,124,0.5,0.45161290322580644,0.4745762711864407,0.07416192283364959,-0.008182349503214503,0,123,15,0.12096774193548387
M-2022-11,33,210,0.6347305389221557,0.5047619047619047,0.5623342175066313,0.1273109243697479,0.07957559681697607,0,25,17,0.08095238095238096
M-2022-12,33,630,0.9164420485175202,0.5396825396825397,0.6793206793206793,0.1622315592903828,0.1965620586310241,0,25,167,0.2650793650793651
M-2022-4,34,588,0.9286926994906621,0.9302721088435374,0.929481733220051,0.0,0.0,0,110,12,0.02040816326530612
M-2022-5,34,485,0.901010101010101,0.9195876288659793,0.9102040816326531,-0.010684479977558059,-0.019277651587397915,0,168,12,0.024742268041237112
M-2022-6,34,761,0.9512195121951219,0.973718791064389,0.9623376623376624,0.043446682220851573,0.03285592911761137,0,168,6,0.00788436268068331
M-2022-7,34,802,0.9043583535108959,0.9314214463840399,0.9176904176904177,0.0011493375405025041,-0.011791315529633306,0,125,19,0.02369077306733167
M-2022-8,34,758,0.8433874709976799,0.9591029023746702,0.8975308641975308,0.028830793531132826,-0.0319508690225202,0,125,13,0.017150395778364115
M-2022-9,34,415,0.7317518248175182,0.9662650602409638,0.8328141225337488,0.03599295139742642,-0.09666761068630225,0,168,4,0.00963855421686747
M-2022-10,34,1682,0.7705078125,0.4690844233055886,0.5831485587583148,-0.4611876855379488,-0.34633317446173617,0,125,351,0.20868014268727705
M-2022-11,34,2035,0.8406402226861517,0.5936117936117936,0.695852534562212,-0.3366603152317438,-0.23362919865783904,0,125,287,0.14103194103194103
M-2022-12,34,1240,0.772020725388601,0.4806451612903226,0.5924453280318092,-0.4496269475532148,-0.33703640518824185,0,125,204,0.16451612903225807
M-2022-4,35,875,0.9256505576208178,0.8537142857142858,0.8882282996432818,0.0,0.0,0,41,71,0.08114285714285714
M-2022-5,35,1307,0.9350785340314136,0.6832440703902066,0.7895667550839964,-0.17047021532407913,-0.09866154455928533,0,41,143,0.10941086457536343
