norm,period,class_id,groups,support,precision,recall,f1
in,M-2022-7,4,,1306,0.8630993745656707,0.9509954058192955,0.9049180327868852
in,M-2022-7,5,absorber,949,0.6295681063122923,0.7987355110642782,0.7041337668369717
in,M-2022-7,6,degraded_noncollapsed,1455,0.3320964749536178,0.7381443298969073,0.4580934101087652
in,M-2022-7,7,,13,0.043478260869565216,0.07692307692307693,0.05555555555555555
in,M-2022-7,8,stable,1238,0.8261194029850746,0.8941841680129241,0.8588052754072925
in,M-2022-7,9,degraded_noncollapsed,1255,0.6857142857142857,0.24860557768924302,0.3649122807017544
in,M-2022-7,10,final_collapsed;gradual_collapsed,1346,0.7699929228591649,0.8083209509658247,0.7886915549111997
in,M-2022-7,11,degraded_noncollapsed,1290,0.580046403712297,0.3875968992248062,0.4646840148698885
in,M-2022-7,12,degraded_noncollapsed,1813,0.6787244169443122,0.7865416436845009,0.7286663260091978
in,M-2022-7,13,absorber,1115,0.4022526146419952,0.4484304932735426,0.42408821034775235
in,M-2022-7,14,absorber;degraded_noncollapsed,4897,0.35239018087855295,0.22278946293649174,0.2729888652571
in,M-2022-7,15,stable,538,0.8899755501222494,0.6765799256505576,0.7687434002111933
in,M-2022-7,16,,949,0.31547619047619047,0.05584826132771338,0.09489704565801253
in,M-2022-7,17,,9274,0.942062714355708,0.8293077420746172,0.8820965707076499
in,M-2022-7,18,,12401,0.8362783195248918,0.9197645351181356,0.876036866359447
in,M-2022-7,19,degraded_noncollapsed,9918,0.8444292148032113,0.8696309739866909,0.8568448241605404
in,M-2022-7,20,,1273,0.7420520231213873,0.8067556952081697,0.7730523146405721
in,M-2022-7,21,,1255,0.9291828793774319,0.951394422310757,0.9401574803149606
in,M-2022-7,22,,449,0.6758474576271186,0.7104677060133631,0.6927252985884907
in,M-2022-7,23,,5629,0.8612088263511353,0.9568306981701901,0.906505091306909
in,M-2022-7,24,degraded_noncollapsed,4214,0.9385314518057881,0.9311817750355956,0.9348421679571174
in,M-2022-7,25,,35008,0.788108270225688,0.9007369744058501,0.8406670310188086
in,M-2022-7,26,final_collapsed;abrupt_collapsed,952,0.47950819672131145,0.36869747899159666,0.4168646080760095
in,M-2022-7,27,,15113,0.9798906950672646,0.925362270892609,0.9518461800238217
in,M-2022-7,28,degraded_noncollapsed,10579,0.7738736796723432,0.6787030910293979,0.7231706702925921
in,M-2022-7,29,,19817,0.6997751365242532,0.5496291063228541,0.6156802894126957
in,M-2022-7,30,,5745,0.99191955467768,0.9615317667536989,0.976489305285487
in,M-2022-7,31,,5940,0.9553480475382004,0.9473063973063973,0.9513102282333051
in,M-2022-7,32,degraded_noncollapsed,2014,0.35599505562422745,0.14299900695134063,0.20403825717321997
in,M-2022-7,33,,273,0.27586206896551724,0.05860805860805861,0.09667673716012085
in,M-2022-7,34,degraded_noncollapsed,802,0.9233817701453104,0.871571072319202,0.8967286722257858
in,M-2022-7,35,,3174,0.9764912280701754,0.8768115942028986,0.9239707835325365
in,M-2022-7,36,degraded_noncollapsed,1292,0.9475,0.8800309597523219,0.9125200642054575
in,M-2022-7,37,,939,0.9703791469194313,0.8722044728434505,0.9186763881099271
in,M-2022-7,38,final_collapsed;abrupt_collapsed,102,0.64,0.3137254901960784,0.42105263157894735
in,M-2022-7,39,,5963,0.8907093986316168,0.8296159651182291,0.8590778848658505
in,M-2022-7,40,degraded_noncollapsed,1205,0.9717153284671532,0.8838174273858921,0.9256844850065189
in,M-2022-7,41,,1992,0.6119850187265917,0.410140562248996,0.4911331529906823
in,M-2022-7,42,degraded_noncollapsed,630,0.1442411194833154,0.2126984126984127,0.17190506735086594
in,M-2022-7,43,,1330,0.5591766723842195,0.49022556390977445,0.5224358974358975
in,M-2022-7,44,stable,1904,0.9935672514619883,0.8923319327731093,0.9402324294410626
in,M-2022-7,45,absorber,1928,0.6312584573748309,0.48392116182572614,0.5478567234292425
in,M-2022-7,46,absorber,4182,0.5351288056206089,0.546389287422286,0.54070042593469
in,M-2022-7,47,final_collapsed;gradual_collapsed,384,0.9627659574468085,0.9427083333333334,0.9526315789473684
in,M-2022-7,48,final_collapsed;abrupt_collapsed,4498,0.9514348785871964,0.09582036460649178,0.17410624116340134
in,M-2022-7,49,,13761,0.8215906710425249,0.855025070852409,0.8379745032405099
in,M-2022-7,50,degraded_noncollapsed,2568,0.4091666666666667,0.1911993769470405,0.2606157112526539
in,M-2022-7,51,,15397,0.8904930021434876,0.9173865038643891,0.9037397229597876
in,M-2022-7,52,,1010,0.7033426183844012,0.5,0.5844907407407407
in,M-2022-7,53,,4517,0.7839254513686663,0.8939561655966349,0.8353330575093091
in,M-2022-7,54,degraded_noncollapsed,3357,0.118562874251497,0.058981233243967826,0.0787746170678337
in,M-2022-7,55,degraded_noncollapsed,5627,0.9319580768590917,0.9955571352408032,0.9627083691355903
in,M-2022-7,56,final_collapsed;abrupt_collapsed,8114,0.01639344262295082,0.00012324377618930243,0.00024464831804281347
in,M-2022-7,57,stable,2449,0.9874335427742871,0.8342180481829318,0.9043824701195219
in,M-2022-7,58,,1749,0.9847371396269079,0.9959977129788451,0.9903354178510517
in,M-2022-7,59,stable,5381,0.9612891609650702,0.992194759338413,0.9764974851394604
in,M-2022-7,60,,21024,0.8284406140587126,0.8778538812785388,0.8524317583483442
in,M-2022-7,61,,12195,0.5491644204851752,0.8353423534235342,0.6626768580256952
in,M-2022-7,62,stable,8933,0.802755905511811,0.9130191425053173,0.8543445241711622
in,M-2022-7,63,,8561,0.6435760805210183,0.6348557411517346,0.6391861695872045
in,M-2022-7,64,stable,16,0.0069605568445475635,0.1875,0.013422818791946308
in,M-2022-7,65,,2044,0.9062816616008106,0.8752446183953033,0.8904927824788452
in,M-2022-7,66,final_collapsed;abrupt_collapsed,2587,0.8426245683275777,0.6602241979126401,0.7403554399653229
in,M-2022-7,67,,1175,0.3491655969191271,0.23148936170212767,0.27840327533265097
in,M-2022-7,68,,3493,0.6430517711171662,0.7432006870884627,0.6895086321381142
in,M-2022-7,69,final_collapsed;abrupt_collapsed,605,0.7534456355283308,0.8132231404958677,0.7821939586645469
in,M-2022-7,70,degraded_noncollapsed,1078,0.7305151915455746,0.512987012987013,0.602724795640327
in,M-2022-7,71,absorber,78156,0.7740458937198068,0.8200394083627617,0.7963791346703447
in,M-2022-7,72,,7931,0.7382094324540368,0.6986508636994074,0.7178855995335881
in,M-2022-7,73,,15014,0.9517089590885551,0.9792193952311177,0.9652682030070251
in,M-2022-7,74,,3474,0.5217391304347826,0.46632124352331605,0.49247606019151846
in,M-2022-7,75,degraded_noncollapsed,16084,0.6102433020922087,0.8015419049987565,0.692932007524859
in,M-2022-7,76,stable,5019,0.8581479800272356,0.7533373181908747,0.8023342175066313
in,M-2022-7,77,,35082,0.7950741754284891,0.7867567413488399,0.7908935914151038
in,M-2022-7,78,,31608,0.9320330035089938,0.932770184763351,0.9324014484274442
in,M-2022-7,79,,10765,0.7167432225524633,0.7392475615420344,0.7278214743003475
in,M-2022-7,80,degraded_noncollapsed,2151,0.5497512437810945,0.3082287308228731,0.39499553172475427
in,M-2022-7,81,,3251,0.9518995098039216,0.9557059366348816,0.9537989255564083
in,M-2022-7,82,,38594,0.8171742082074871,0.7641343213971084,0.7897647389633518
in,M-2022-7,83,,21074,0.9144415193681835,0.9230331213817975,0.918717234213385
in,M-2022-7,84,,1135,0.8545310015898251,0.947136563876652,0.8984538236523193
in,M-2022-7,85,,1437,0.915426251691475,0.941544885177453,0.9283018867924528
in,M-2022-7,86,,16760,0.7598682275427966,0.7707040572792363,0.765247785775645
in,M-2022-7,87,,9083,0.9402968902372955,0.9554112077507432,0.9477937964176496
in,M-2022-7,88,,239,0.27472527472527475,0.10460251046025104,0.15151515151515152
in,M-2022-7,89,,552,0.717948717948718,0.5072463768115942,0.5944798301486199
in,M-2022-7,90,,3605,0.6867241742057648,0.9054091539528433,0.7810480976310122
in,M-2022-7,91,,2609,0.8676046176046176,0.9218091222690686,0.8938858948150902
in,M-2022-7,92,,804,0.8795811518324608,0.835820895522388,0.8571428571428571
in,M-2022-7,93,,24700,0.8351739085560945,0.6552226720647774,0.734334588683697
in,M-2022-7,94,stable,123,0.0026252019386106625,0.10569105691056911,0.0051231527093596055
in,M-2022-7,95,,53160,0.9914310357758944,0.9946388261851016,0.9930323404574991
in,M-2022-7,96,absorber;degraded_noncollapsed,37892,0.8968115162114894,0.7036841549667476,0.7885957648172247
in,M-2022-7,97,,30023,0.9280481316252609,0.7552543050328082,0.8327824298516233
in,M-2022-7,98,stable,48679,0.9899361451509578,0.9840793771441484,0.9869990728340373
in,M-2022-7,99,stable,18048,0.9414776883686906,0.9270279255319149,0.9341969345877886
in,M-2022-7,100,,10947,0.8770745200130166,0.9848360281355623,0.9278368260252162
in,M-2022-7,101,degraded_noncollapsed,44889,0.8614226375908619,0.3696005702956181,0.5172644936008356
in,M-2022-7,102,,41479,0.781801969303155,0.9934665734468044,0.8750159255956172
in,M-2022-7,103,degraded_noncollapsed,1231,0.7986918604651163,0.892770105605199,0.8431146912159571
in,M-2022-7,104,final_collapsed;gradual_collapsed,1719,0.4979811574697174,0.2152414194299011,0.3005686433793664
in,M-2022-7,105,absorber;degraded_noncollapsed,1105,0.28820375335120646,0.3891402714932127,0.33115132845591067
in,M-2022-7,106,,2288,0.9702407002188184,0.9689685314685315,0.9696041985567461
in,M-2022-7,107,stable,2160,0.8833757421543681,0.9643518518518519,0.9220894200973883
in,M-2022-7,108,,7204,0.9133694294044148,0.9132426429761243,0.9133060317901021
in,M-2022-7,109,final_collapsed;abrupt_collapsed,1236,0.9237560192616372,0.9312297734627831,0.927477840451249
in,M-2022-7,110,,6102,0.8334749362786746,0.803834808259587,0.8183865854675899
in,M-2022-7,111,degraded_noncollapsed,1330,0.4655493482309125,0.37593984962406013,0.415973377703827
in,M-2022-7,112,degraded_noncollapsed,1780,0.5954135954135954,0.4084269662921348,0.48450516494501833
in,M-2022-7,113,stable,2014,0.9626352015732547,0.9721946375372393,0.967391304347826
in,M-2022-7,114,,1939,0.7364917776037588,0.9700876740587931,0.8373024705096818
in,M-2022-7,115,,13745,0.7717982528432503,0.6813386686067661,0.723752849800997
in,M-2022-7,116,,3519,0.8442141623488774,0.6945154873543621,0.7620829435609604
in,M-2022-7,117,,45039,0.5612917898567205,0.7123603987655144,0.627866927592955
in,M-2022-7,118,degraded_noncollapsed,1354,0.437432771602725,0.9010339734121122,0.588945208785904
in,M-2022-7,119,stable,1430,0.8909235668789809,0.7825174825174825,0.8332092330603127
in,M-2022-7,120,,1510,0.8249669749009247,0.8271523178807947,0.826058201058201
in,M-2022-7,121,final_collapsed;gradual_collapsed,7,0.0,0.0,0.0
in,M-2022-7,122,,41710,0.8251711677443895,0.8321745384799808,0.8286580561988206
in,M-2022-7,123,degraded_noncollapsed,1121,0.8065934065934066,0.6547725245316681,0.7227966518956179
in,M-2022-7,124,,20257,0.769615720123043,0.8275164140790838,0.7975165326609258
in,M-2022-7,125,,2871,0.5329763932830373,0.7628004179728317,0.6275071633237822
in,M-2022-7,126,,1107,0.7924701561065197,0.7795844625112918,0.7859744990892532
in,M-2022-7,127,,2163,0.7911668484187568,0.6708275543226999,0.72604453340005
in,M-2022-7,128,stable,2154,0.5889250814332248,0.8393686165273909,0.6921898928024502
in,M-2022-7,129,degraded_noncollapsed,19427,0.8373054007303479,0.8969990219797189,0.8661249037003902
in,M-2022-7,130,stable,4594,0.6643732169827152,0.8617762298650413,0.75030796929783
in,M-2022-7,131,stable,26165,0.8906322599092177,0.9523791324288171,0.9204713356973995
in,M-2022-7,132,stable,10712,0.8967065868263473,0.7828603435399552,0.8359250398724083
in,M-2022-7,133,,36135,0.8106791410150759,0.9256122872561229,0.8643417363327432
in,M-2022-7,134,,6337,0.8715726665719562,0.9681237178475619,0.9173145933014354
in,M-2022-7,135,,1882,0.4747729566094854,0.5,0.4870600414078675
in,M-2022-7,136,,14759,0.7719411092052602,0.7318246493664883,0.7513477792076797
in,M-2022-7,137,degraded_noncollapsed,1585,0.4609164420485175,0.10788643533123028,0.17484662576687116
in,M-2022-7,138,degraded_noncollapsed,28132,0.806694594376863,0.7118939286222096,0.7563352090335738
in,M-2022-7,139,degraded_noncollapsed,1011,0.2550335570469799,0.11275964391691394,0.15637860082304528
in,M-2022-7,140,,13811,0.5766443395190513,0.7604807761928897,0.6559250585480094
in,M-2022-7,141,,1364,0.5356294536817102,0.33064516129032256,0.40888485947416137
in,M-2022-7,142,,23002,0.7397569444444444,0.7409790453004087,0.7403674905521046
in,M-2022-7,143,degraded_noncollapsed,2408,0.5261401557285873,0.39285714285714285,0.4498335710889206
in,M-2022-7,144,stable,3002,0.9563841013014421,0.9057295136575616,0.9303678357570573
in,M-2022-7,145,stable,1697,0.993533215755438,0.995875073659399,0.9947027663331371
in,M-2022-7,146,,4786,0.9389993145990404,0.8587547012118679,0.8970861071701408
in,M-2022-7,147,degraded_noncollapsed,55,0.07096774193548387,0.2,0.10476190476190476
in,M-2022-7,148,,4632,0.834399117971334,0.8169257340241797,0.825569979273481
in,M-2022-7,149,,32883,0.6321489304573525,0.6443755131831037,0.6382036685641999
in,M-2022-7,150,degraded_noncollapsed,1436,0.6966598500340832,0.7116991643454039,0.7040992077161558
in,M-2022-7,151,,1469,0.49759846301633043,0.7052416609938734,0.5834976063080822
in,M-2022-7,152,degraded_noncollapsed,336,0.7146067415730337,0.9464285714285714,0.8143405889884763
in,M-2022-7,153,,39925,0.7143603489005996,0.7877019411396369,0.7492406103705821
in,M-2022-7,154,,1219,0.41383989145183175,0.2502050861361772,0.3118609406952965
in,M-2022-7,155,,5019,0.380820886155391,0.6045028890217174,0.46727244725088557
in,M-2022-7,156,absorber,19602,0.6554480437526293,0.794816855422916,0.7184358572350825
in,M-2022-7,157,,937,0.4830917874396135,0.5336179295624333,0.5070993914807302
in,M-2022-7,158,,5930,0.8389526542324247,0.7888701517706577,0.8131409699287329
in,M-2022-7,159,,1512,0.5686070686070686,0.36177248677248675,0.4421988682295877
in,M-2022-7,160,,1230,0.3911917098445596,0.49105691056910566,0.43547224224945924
in,M-2022-7,161,,1512,0.9800918836140888,0.8465608465608465,0.9084457061745919
in,M-2022-7,162,,241,0.5081967213114754,0.12863070539419086,0.2052980132450331
in,M-2022-7,163,final_collapsed;gradual_collapsed,1276,0.03953488372093023,0.013322884012539185,0.01992966002344666
in,M-2022-7,164,,1702,0.39552238805970147,0.31139835487661577,0.34845496383957925
in,M-2022-7,165,,5683,0.7489788972089857,0.7744149216962871,0.761484557487672
in,M-2022-7,166,degraded_noncollapsed,1530,0.514760147601476,0.36470588235294116,0.4269319051262433
in,M-2022-7,167,degraded_noncollapsed,23,0.005698005698005698,0.17391304347826086,0.011034482758620689
in,M-2022-7,168,,2156,0.6098457016899339,0.7699443413729128,0.6806068060680607
in,M-2022-7,169,,2090,0.978433598183882,0.8248803827751197,0.8951194184839044
in,M-2022-7,170,,1882,0.8082083662194159,0.5441020191285866,0.6503651953000953
in,M-2022-7,171,,6243,0.566806181584031,0.5639916706711516,0.5653954235246889
in,M-2022-7,172,,5217,0.763494182719817,0.7672992141077247,0.7653919694072657
in,M-2022-7,173,degraded_noncollapsed,1718,0.9915407854984895,0.9551804423748544,0.9730210495108212
in,M-2022-7,174,final_collapsed;abrupt_collapsed,1067,0.0,0.0,0.0
in,M-2022-7,175,,32188,0.6779671502366297,0.6809369951534734,0.6794488274408296
in,M-2022-7,176,degraded_noncollapsed,1623,0.5648195221148958,0.6845348120764018,0.618941504178273
in,M-2022-7,177,,1188,0.48388483025354534,0.9478114478114478,0.6406827880512092
in,M-2022-10,0,,1642,0.7866756393001346,0.7119366626065774,0.7474424552429667
in,M-2022-10,1,,4956,0.7993759177679882,0.8787328490718321,0.8371780084582853
in,M-2022-10,2,absorber,5086,0.38080710026348635,0.5399134880062918,0.4466129950394405
in,M-2022-10,3,,1139,0.8717105263157895,0.9306409130816505,0.9002123142250531
in,M-2022-10,4,,972,0.6843283582089552,0.9434156378600823,0.7932525951557093
in,M-2022-10,5,absorber,2902,0.6338823529411765,0.46416264645072364,0.5359061070220807
in,M-2022-10,6,degraded_noncollapsed,2429,0.4472089314194577,0.5771922601893783,0.5039539899352984
in,M-2022-10,7,,39,0.04081632653061224,0.10256410256410256,0.058394160583941604
in,M-2022-10,8,stable,1940,0.8464773922187171,0.8298969072164949,0.8381051535658511
in,M-2022-10,9,degraded_noncollapsed,1291,0.28832116788321166,0.061192873741285826,0.10095846645367412
in,M-2022-10,10,final_collapsed;gradual_collapsed,1434,0.5373443983402489,0.3612273361227336,0.43202668890742285
in,M-2022-10,11,degraded_noncollapsed,2001,0.2876712328767123,0.08395802098950525,0.12998065764023212
in,M-2022-10,12,degraded_noncollapsed,2580,0.603764705882353,0.4972868217054264,0.5453772582359192
in,M-2022-10,13,absorber,1607,0.270617636558372,0.4716863721219664,0.34392014519056263
in,M-2022-10,14,absorber;degraded_noncollapsed,10007,0.46058592570220475,0.3047866493454582,0.3668290336159721
in,M-2022-10,15,stable,951,0.6412903225806451,0.5226077812828601,0.5758980301274623
in,M-2022-10,16,,2405,0.3045977011494253,0.06611226611226612,0.10864366245302358
in,M-2022-10,17,,11892,0.8562825520833334,0.8847965018499832,0.8703060380479736
in,M-2022-10,18,,43004,0.8705995539423623,0.9258673611757046,0.8973833081656111
in,M-2022-10,19,degraded_noncollapsed,29160,0.7551424213693887,0.6282235939643347,0.6858608360321234
in,M-2022-10,20,,2388,0.3857919098410143,0.8027638190954773,0.5211363327443251
in,M-2022-10,21,,3959,0.8910058840011208,0.8032331396817378,0.844845908607864
in,M-2022-10,22,,1178,0.6107480029048656,0.7139219015280136,0.6583170254403131
in,M-2022-10,23,,8236,0.7994024314856789,0.9420835356969403,0.8648980046817523
in,M-2022-10,24,degraded_noncollapsed,12024,0.9272594447923189,0.7389387890884896,0.8224567249838008
in,M-2022-10,25,,46993,0.8030893268988507,0.8817696252633371,0.8405923521655341
in,M-2022-10,26,final_collapsed;abrupt_collapsed,1400,0.4691689008042895,0.375,0.4168320762207225
in,M-2022-10,27,,10235,0.9550695825049702,0.9387396189545677,0.9468341956146834
in,M-2022-10,28,degraded_noncollapsed,11735,0.6128052638238644,0.41269706007669366,0.49322741623383237
in,M-2022-10,29,,34921,0.6964588712652158,0.5406775292803757,0.6087601360610018
in,M-2022-10,30,,991,0.7591397849462366,0.3562058526740666,0.4848901098901099
in,M-2022-10,31,,1938,0.7903645833333334,0.9396284829721362,0.8585572842998586
in,M-2022-10,32,degraded_noncollapsed,1783,0.17696629213483145,0.10600112170499158,0.13258505787443003
in,M-2022-10,33,,124,0.09392265193370165,0.13709677419354838,0.11147540983606558
in,M-2022-10,34,degraded_noncollapsed,1682,0.667458432304038,0.1670630202140309,0.2672372800760818
in,M-2022-10,35,,2194,0.9357314148681055,0.8892433910665452,0.9118953026408039
in,M-2022-10,36,degraded_noncollapsed,2648,0.9700623700623701,0.8810422960725075,0.9234118345537304
in,M-2022-10,37,,1115,0.9642502482621649,0.8708520179372198,0.9151743638077285
in,M-2022-10,38,final_collapsed;abrupt_collapsed,92,0.11538461538461539,0.03260869565217391,0.05084745762711865
in,M-2022-10,39,,4329,0.8116854908774979,0.8632478632478633,0.8366730101869473
in,M-2022-10,40,degraded_noncollapsed,981,0.9112426035502958,0.6279306829765545,0.7435123717561859
in,M-2022-10,41,,2408,0.5795218295218295,0.4630398671096346,0.5147737765466297
in,M-2022-10,42,degraded_noncollapsed,2235,0.3919270833333333,0.26935123042505593,0.3192787059135508
in,M-2022-10,43,,2062,0.5302554908112954,0.5737148399612028,0.5511297460982996
in,M-2022-10,44,stable,1081,0.9742612011439467,0.9454209065679926,0.9596244131455399
in,M-2022-10,45,absorber,1536,0.623121387283237,0.3509114583333333,0.4489795918367347
in,M-2022-10,46,absorber,11714,0.5647156669092421,0.46371862728359226,0.5092579571555805
in,M-2022-10,47,final_collapsed;gradual_collapsed,34,0.0,0.0,0.0
in,M-2022-10,48,final_collapsed;abrupt_collapsed,2986,0.0,0.0,0.0
in,M-2022-10,49,,42912,0.8459944061532314,0.7894528337061895,0.8167462269154733
in,M-2022-10,50,degraded_noncollapsed,3110,0.44823906083244397,0.27009646302250806,0.33707865168539325
in,M-2022-10,51,,16876,0.794320317394028,0.901635458639488,0.844582593250444
in,M-2022-10,52,,2218,0.5889121338912134,0.5076645626690712,0.5452784503631961
in,M-2022-10,53,,11906,0.8745356298547788,0.8699815219217202,0.8722526315789474
in,M-2022-10,54,degraded_noncollapsed,6595,0.6125,0.1411675511751327,0.22945163277880468
in,M-2022-10,55,degraded_noncollapsed,5643,0.9785535021674652,0.7600567074251284,0.8555755036904049
in,M-2022-10,56,final_collapsed;abrupt_collapsed,10706,0.07936507936507936,0.0004670278348589576,0.0009285913269570063
in,M-2022-10,57,stable,2065,0.9745060548119822,0.7404358353510896,0.8414969730324711
in,M-2022-10,58,,2316,0.9755170958210215,0.9978411053540587,0.9865528281750267
in,M-2022-10,59,stable,8856,0.9713340683572216,0.9948057813911473,0.9829298226040388
in,M-2022-10,60,,59907,0.8694425560842964,0.8539569666316124,0.8616301885521318
in,M-2022-10,61,,22920,0.5240325363569139,0.8348167539267015,0.6438847105143607
in,M-2022-10,62,stable,24087,0.8774672036365087,0.9136048490887201,0.8951714599519993
in,M-2022-10,63,,12148,0.49101006594932317,0.5822357589726704,0.5327458290965239
in,M-2022-10,64,stable,4110,0.8134087237479806,0.7350364963503649,0.772239263803681
in,M-2022-10,65,,3253,0.8900028645087368,0.9551183522901937,0.9214116251482799
in,M-2022-10,66,final_collapsed;abrupt_collapsed,4226,0.7519741564967696,0.49574065309985804,0.5975470621791215
in,M-2022-10,67,,4304,0.3271731690622861,0.11105947955390334,0.1658282740676496
in,M-2022-10,68,,3689,0.2952953940230792,0.8116020601789102,0.43303442291003763
in,M-2022-10,69,final_collapsed;abrupt_collapsed,1232,0.0,0.0,0.0
in,M-2022-10,70,degraded_noncollapsed,1735,0.8571428571428571,0.23861671469740633,0.37330928764652843
in,M-2022-10,71,absorber,63797,0.572402391764087,0.8357916516450616,0.6794647977062759
in,M-2022-10,72,,10327,0.487337440109514,0.5515638617217004,0.517465364524188
in,M-2022-10,73,,13787,0.8941922320192378,0.8900413432944078,0.8921119592875318
in,M-2022-10,74,,3353,0.4387550200803213,0.3909931404712198,0.4134994480365873
in,M-2022-10,75,degraded_noncollapsed,11581,0.4418558736426456,0.38649512131940245,0.4123255492607434
in,M-2022-10,76,stable,4405,0.8161813736385863,0.8335981838819523,0.8247978436657682
in,M-2022-10,77,,27623,0.7350430961635964,0.6298012525793723,0.6783646253728725
in,M-2022-10,78,,16173,0.8343834980433773,0.777839609225252,0.80512
in,M-2022-10,79,,12335,0.775522270398108,0.6380218889339279,0.7000845082951563
in,M-2022-10,80,degraded_noncollapsed,1260,0.4304,0.21349206349206348,0.2854111405835544
in,M-2022-10,81,,3661,0.9000807971990304,0.9128653373395247,0.9064279902359642
in,M-2022-10,82,,35248,0.7734453781512605,0.7833635950975942,0.7783728928229126
in,M-2022-10,83,,32633,0.9065550475719758,0.8993043851316153,0.902915160372279
in,M-2022-10,84,,1777,0.9570692615912993,0.9409116488463702,0.9489216799091941
in,M-2022-10,85,,1115,0.8848780487804878,0.8134529147982063,0.8476635514018691
in,M-2022-10,86,,52904,0.8524740889334671,0.7711326175714501,0.8097657800714569
in,M-2022-10,87,,7329,0.85725,0.9357347523536635,0.8947746102159306
in,M-2022-10,88,,229,0.11206896551724138,0.056768558951965066,0.07536231884057971
in,M-2022-10,89,,613,0.5786061588330632,0.5823817292006526,0.5804878048780487
in,M-2022-10,90,,6090,0.6685441410554671,0.896551724137931,0.7659395384723294
in,M-2022-10,91,,3610,0.8467845247245709,0.9155124653739612,0.8798083322241448
in,M-2022-10,92,,1810,0.9366771159874608,0.825414364640884,0.8775330396475771
in,M-2022-10,93,,34838,0.7843706490505673,0.7600321488030312,0.7720096216925432
in,M-2022-10,94,stable,350,0.23026315789473684,0.1,0.1394422310756972
in,M-2022-10,95,,4023,0.6881170018281536,0.9356201839423316,0.7930053723796482
in,M-2022-10,96,absorber;degraded_noncollapsed,61021,0.8753986332574032,0.6927615083331967,0.77344457556879
in,M-2022-10,97,,45643,0.7778789763639595,0.7671932169226388,0.772499145148303
in,M-2022-10,98,stable,59567,0.9868801722397901,0.9849749022109557,0.9859266167586688
in,M-2022-10,99,stable,27230,0.9457833678371939,0.8892030848329049,0.9166209233215347
in,M-2022-10,100,,27178,0.9119944361224053,0.627235263816322,0.7432744713320253
in,M-2022-10,101,degraded_noncollapsed,55343,0.9040741633610204,0.7453878539291329,0.8170978092936656
in,M-2022-10,102,,56050,0.8566313222515473,0.9902230151650312,0.9185955098021367
in,M-2022-10,103,degraded_noncollapsed,2918,0.7015384615384616,0.39067854694996573,0.5018710103455866
in,M-2022-10,104,final_collapsed;gradual_collapsed,2391,0.45108005082592123,0.14847344207444585,0.223410950283197
in,M-2022-10,105,absorber;degraded_noncollapsed,4902,0.4122421373013189,0.24867401060791514,0.31021758493447005
in,M-2022-10,106,,2736,0.9448173005219985,0.9261695906432749,0.9354005167958657
in,M-2022-10,107,stable,3189,0.9057484680478552,0.9733458764502979,0.9383313180169287
in,M-2022-10,108,,5587,0.7368797709923665,0.5528906389833542,0.631761938848553
in,M-2022-10,109,final_collapsed;abrupt_collapsed,1824,0.9404481132075472,0.8744517543859649,0.90625
in,M-2022-10,110,,8030,0.7070070986947561,0.7689912826899128,0.7366976855165831
in,M-2022-10,111,degraded_noncollapsed,2242,0.36472678809418035,0.3661909009812667,0.3654573781437792
in,M-2022-10,112,degraded_noncollapsed,1706,0.5469659185369908,0.38569753810082064,0.45238913716053625
in,M-2022-10,113,stable,4746,0.977608787494719,0.9751369574378423,0.9763713080168777
in,M-2022-10,114,,820,0.9414519906323185,0.9804878048780488,0.9605734767025089
in,M-2022-10,115,,21104,0.7848774244363493,0.7554965883244883,0.7699068038051089
in,M-2022-10,116,,4100,0.7770002332633543,0.812439024390244,0.7943245498986526
in,M-2022-10,117,,83533,0.5706334965481585,0.673853447140651,0.6179628491129457
in,M-2022-10,118,degraded_noncollapsed,2917,0.8968897903989181,0.9094960575934179,0.9031489361702127
in,M-2022-10,119,stable,2621,0.8888888888888888,0.747806180847005,0.8122668876916701
in,M-2022-10,120,,2381,0.8102541630148992,0.7765644687106258,0.7930516834655801
in,M-2022-10,121,final_collapsed;gradual_collapsed,205,0.006622516556291391,0.004878048780487805,0.0056179775280898875
in,M-2022-10,122,,57235,0.8051954923019946,0.7977111907049882,0.8014358686303077
in,M-2022-10,123,degraded_noncollapsed,8886,0.788659793814433,0.10330857528696827,0.1826865671641791
in,M-2022-10,124,,24809,0.7573532253700769,0.7898343343141602,0.7732528313799771
in,M-2022-10,125,,3524,0.42060567216792183,0.7448921679909194,0.5376344086021505
in,M-2022-10,126,,807,0.5945945945945946,0.6815365551425031,0.6351039260969977
in,M-2022-10,127,,8546,0.8688111005991801,0.6447460800374444,0.7401934443847394
in,M-2022-10,128,stable,4543,0.8663634394628547,0.8804754567466432,0.8733624454148472
in,M-2022-10,129,degraded_noncollapsed,31048,0.83044310046902,0.8668191187838186,0.8482413010590015
in,M-2022-10,130,stable,6353,0.7347240915208614,0.8592790807492523,0.7921352390626134
in,M-2022-10,131,stable,26225,0.8659237958303379,0.9185891325071497,0.8914793227865667
in,M-2022-10,132,stable,18623,0.8769275700934579,0.8061536809321806,0.84005259771144
in,M-2022-10,133,,46808,0.7219832954186939,0.9289010425568279,0.8124748904522988
in,M-2022-10,134,,8353,0.8644121700413442,0.9761762241110978,0.9169009333183402
in,M-2022-10,135,,2978,0.5282087447108603,0.5030221625251847,0.5153078775369797
