period,class_id,support,precision,recall,f1,delta_f1_from_ref,delta_recall_from_ref,delta_precision_from_ref
M-2022-4,90,7635,0.9458365961889846,0.9491814014407335,0.947506046937308,0.0,0.0,0.0
M-2022-4,91,4262,0.9294947121034077,0.9279680900985453,0.9287307737466244,0.0,0.0,0.0
M-2022-4,92,2288,0.9792043399638336,0.9466783216783217,0.9626666666666667,0.0,0.0,0.0
M-2022-4,93,34812,0.8987074401008828,0.8188842927726071,0.8569410208621415,0.0,0.0,0.0
M-2022-4,94,633,0.8186666666666667,0.4849921011058452,0.6091269841269841,0.0,0.0,0.0
M-2022-4,95,50223,0.9930725183197854,0.9875953248511639,0.9903263484710839,0.0,0.0,0.0
M-2022-4,96,55119,0.9298070584881795,0.9468785718173407,0.9382651685393258,0.0,0.0,0.0
M-2022-4,97,41580,0.9674022547373471,0.9699615199615199,0.9686801969496818,0.0,0.0,0.0
M-2022-4,98,63298,0.9895741740987313,0.995671269234415,0.9926133589529554,0.0,0.0,0.0
M-2022-4,99,23955,0.9258153626804492,0.8674180755583385,0.8956658548675618,0.0,0.0,0.0
M-2022-4,100,30504,0.9788746105919003,0.9888867033831629,0.9838551859099804,0.0,0.0,0.0
M-2022-4,101,60629,0.987726647902075,0.9955301918223952,0.9916130675143958,0.0,0.0,0.0
M-2022-4,102,79891,0.990990765534673,0.9913256812406904,0.9911581950953952,0.0,0.0,0.0
M-2022-4,103,1787,0.8891280947255114,0.9244543928371572,0.9064471879286694,0.0,0.0,0.0
M-2022-4,104,3363,0.8248146703082325,0.6286054118346714,0.7134660816739791,0.0,0.0,0.0
M-2022-4,105,4895,0.8343868520859671,0.6741573033707865,0.7457627118644068,0.0,0.0,0.0
M-2022-4,106,3993,0.9784892446223111,0.9797145003756574,0.9791014891753222,0.0,0.0,0.0
M-2022-4,107,3873,0.941103992114342,0.9860573199070488,0.9630563611146136,0.0,0.0,0.0
M-2022-4,108,11663,0.9418408631153068,0.9580725370830833,0.9498873634547541,0.0,0.0,0.0
M-2022-4,109,1867,0.9505907626208379,0.9480449919657205,0.9493161705551086,0.0,0.0,0.0
M-2022-4,110,9808,0.8782985427333596,0.9094616639477977,0.8936084952915248,0.0,0.0,0.0
M-2022-4,111,2817,0.7243265993265994,0.6109336173233937,0.6628153283265935,0.0,0.0,0.0
M-2022-4,112,3822,0.9060052219321149,0.9079016221873365,0.9069524307370622,0.0,0.0,0.0
M-2022-4,113,5042,0.9934092270820851,0.986513288377628,0.9899492486814608,0.0,0.0,0.0
M-2022-4,114,3329,0.9726277372262774,0.9606488434965456,0.9666011787819253,0.0,0.0,0.0
M-2022-4,115,22978,0.8970200421940928,0.88819740621464,0.8925869232451344,0.0,0.0,0.0
M-2022-4,116,4023,0.8723252496433667,0.9120059656972409,0.8917243893547211,0.0,0.0,0.0
M-2022-4,117,84936,0.8562640285975559,0.8488744466421776,0.852553225453621,0.0,0.0,0.0
M-2022-4,118,3760,0.9623095429029671,0.9574468085106383,0.9598720170643914,0.0,0.0,0.0
