strategy,budget,class_id,support,recall,f1
absorber_margin,200,109,393,0.0,0.0
absorber_margin,200,26,807,0.04584882280049566,0.033154121863799284
absorber_margin,500,56,12137,0.6920985416495016,0.595723555902273
absorber_margin,500,163,1741,0.1688684663986215,0.09912339851652056
absorber_margin,500,174,1507,0.0033178500331785005,0.0016897600540723217
absorber_margin,500,48,3361,0.0779529901814936,0.08831956851508511
absorber_margin,500,38,193,0.15025906735751296,0.10881801125703565
absorber_margin,500,69,1866,0.0,0.0
absorber_margin,500,104,1744,0.7201834862385321,0.35661555934128336
absorber_margin,500,47,618,0.11326860841423948,0.15418502202643172
absorber_margin,500,66,1955,0.009207161125319692,0.0047872340425531915
absorber_margin,500,10,1004,0.44123505976095617,0.4438877755511022
absorber_margin,500,109,393,0.0,0.0
absorber_margin,500,26,807,0.03593556381660471,0.030867482703565728
absorber_margin,1000,56,12137,0.7677350251297684,0.6176178166633526
absorber_margin,1000,163,1741,0.3687535898908673,0.23901712583767684
absorber_margin,1000,174,1507,0.13404114134041142,0.05038034667664297
absorber_margin,1000,48,3361,0.576316572448676,0.36955070113517124
absorber_margin,1000,38,193,0.3471502590673575,0.08507936507936507
absorber_margin,1000,69,1866,0.0,0.0
absorber_margin,1000,104,1744,0.6903669724770642,0.547646122356152
absorber_margin,1000,47,618,0.38349514563106796,0.18414918414918416
absorber_margin,1000,66,1955,0.0649616368286445,0.02926941691634017
absorber_margin,1000,10,1004,0.6225099601593626,0.5355612682090831
absorber_margin,1000,109,393,0.0,0.0
absorber_margin,1000,26,807,0.02973977695167286,0.034066713981547196
absorber_distance,50,56,12137,0.00041196341764851283,0.0007872775940796725
absorber_distance,50,163,1741,0.005743825387708214,0.01050420168067227
absorber_distance,50,174,1507,0.0,0.0
absorber_distance,50,48,3361,0.0017851829812555787,0.00351288056206089
absorber_distance,50,38,193,0.046632124352331605,0.08181818181818182
absorber_distance,50,69,1866,0.0005359056806002144,0.0009891196834817012
absorber_distance,50,104,1744,0.0045871559633027525,0.008337675872850442
absorber_distance,50,47,618,0.006472491909385114,0.011049723756906077
absorber_distance,50,66,1955,0.0,0.0
absorber_distance,50,10,1004,0.0697211155378486,0.12248468941382328
absorber_distance,50,109,393,0.0,0.0
absorber_distance,50,26,807,0.012391573729863693,0.017937219730941704
absorber_distance,100,56,12137,0.00041196341764851283,0.0007862871520679352
absorber_distance,100,163,1741,0.00402067777139575,0.007625272331154684
absorber_distance,100,174,1507,0.0,0.0
absorber_distance,100,48,3361,0.0020827134781315083,0.004073319755600814
absorber_distance,100,38,193,0.046632124352331605,0.0782608695652174
absorber_distance,100,69,1866,0.0,0.0
absorber_distance,100,104,1744,0.0011467889908256881,0.002152852529601722
absorber_distance,100,47,618,0.003236245954692557,0.005698005698005698
absorber_distance,100,66,1955,0.0,0.0
absorber_distance,100,10,1004,0.06274900398406374,0.11580882352941177
absorber_distance,100,109,393,0.0,0.0
absorber_distance,100,26,807,0.008674101610904586,0.01487778958554729
absorber_distance,200,56,12137,0.00041196341764851283,0.000786720163637794
absorber_distance,200,163,1741,0.004595060310166571,0.008719346049046322
absorber_distance,200,174,1507,0.0,0.0
absorber_distance,200,48,3361,0.0020827134781315083,0.004045073678127709
absorber_distance,200,38,193,0.046632124352331605,0.07692307692307693
absorber_distance,200,69,1866,0.0,0.0
absorber_distance,200,104,1744,0.0011467889908256881,0.002168021680216802
absorber_distance,200,47,618,0.003236245954692557,0.005689900426742532
absorber_distance,200,66,1955,0.0,0.0
absorber_distance,200,10,1004,0.05179282868525897,0.09710550887021475
absorber_distance,200,109,393,0.0,0.0
absorber_distance,200,26,807,0.0037174721189591076,0.006528835690968444
absorber_distance,500,56,12137,0.0004943561011782154,0.0009454029780193808
absorber_distance,500,163,1741,0.0017231476163124641,0.0033879164313946925
absorber_distance,500,174,1507,0.0,0.0
absorber_distance,500,48,3361,0.0020827134781315083,0.004045073678127709
absorber_distance,500,38,193,0.06735751295336788,0.11158798283261803
absorber_distance,500,69,1866,0.0,0.0
absorber_distance,500,104,1744,0.0005733944954128441,0.001110494169905608
absorber_distance,500,47,618,0.0,0.0
absorber_distance,500,66,1955,0.0,0.0
absorber_distance,500,10,1004,0.4910358565737052,0.23868312757201646
absorber_distance,500,109,393,0.0,0.0
absorber_distance,500,26,807,0.0024783147459727386,0.004424778761061947
absorber_distance,1000,56,12137,0.00041196341764851283,0.0007898270278808941
absorber_distance,1000,163,1741,0.0,0.0
absorber_distance,1000,174,1507,0.0,0.0
absorber_distance,1000,48,3361,0.001487652484379649,0.002906131938390003
absorber_distance,1000,38,193,0.046632124352331605,0.08571428571428572
absorber_distance,1000,69,1866,0.0,0.0
absorber_distance,1000,104,1744,0.0,0.0
absorber_distance,1000,47,618,0.0016181229773462784,0.0031007751937984496
absorber_distance,1000,66,1955,0.0,0.0
absorber_distance,1000,10,1004,0.6294820717131474,0.25727661306737226
absorber_distance,1000,109,393,0.0,0.0
absorber_distance,1000,26,807,0.012391573729863693,0.02063983488132095
absorber_proto_disagree,50,56,12137,0.0004943561011782154,0.0009448074954727974
absorber_proto_disagree,50,163,1741,0.005743825387708214,0.01049317943336831
absorber_proto_disagree,50,174,1507,0.0,0.0
absorber_proto_disagree,50,48,3361,0.0017851829812555787,0.003511852502194908
absorber_proto_disagree,50,38,193,0.046632124352331605,0.08181818181818182
absorber_proto_disagree,50,69,1866,0.0010718113612004287,0.0019704433497536944
absorber_proto_disagree,50,104,1744,0.006880733944954129,0.012371134020618556
absorber_proto_disagree,50,47,618,0.006472491909385114,0.0110803324099723
absorber_proto_disagree,50,66,1955,0.0,0.0
absorber_proto_disagree,50,10,1004,0.0647410358565737,0.1146384479717813
absorber_proto_disagree,50,109,393,0.0,0.0
absorber_proto_disagree,50,26,807,0.013630731102850062,0.019801980198019802
absorber_proto_disagree,100,56,12137,0.00041196341764851283,0.000786720163637794
absorber_proto_disagree,100,163,1741,0.00402067777139575,0.007608695652173913
absorber_proto_disagree,100,174,1507,0.0,0.0
absorber_proto_disagree,100,48,3361,0.0020827134781315083,0.004073319755600814
absorber_proto_disagree,100,38,193,0.06217616580310881,0.10212765957446808
absorber_proto_disagree,100,69,1866,0.0,0.0
absorber_proto_disagree,100,104,1744,0.0034403669724770644,0.006406833956219968
absorber_proto_disagree,100,47,618,0.003236245954692557,0.005780346820809248
absorber_proto_disagree,100,66,1955,0.0,0.0
absorber_proto_disagree,100,10,1004,0.05677290836653386,0.10526315789473684
absorber_proto_disagree,100,109,393,0.0,0.0
absorber_proto_disagree,100,26,807,0.008674101610904586,0.014814814814814815
absorber_proto_disagree,200,56,12137,0.00041196341764851283,0.000792895654931811
absorber_proto_disagree,200,163,1741,0.002871912693854107,0.00550357732526142
absorber_proto_disagree,200,174,1507,0.0,0.0
absorber_proto_disagree,200,48,3361,0.0020827134781315083,0.004022988505747126
absorber_proto_disagree,200,38,193,0.046632124352331605,0.07627118644067797
absorber_proto_disagree,200,69,1866,0.0,0.0
absorber_proto_disagree,200,104,1744,0.0017201834862385322,0.00322061191626409
absorber_proto_disagree,200,47,618,0.0048543689320388345,0.0084985835694051
absorber_proto_disagree,200,66,1955,0.0,0.0
absorber_proto_disagree,200,10,1004,0.06573705179282868,0.12121212121212122
absorber_proto_disagree,200,109,393,0.0,0.0
absorber_proto_disagree,200,26,807,0.007434944237918215,0.012917115177610334
absorber_proto_disagree,500,56,12137,0.00041196341764851283,0.0007883948281299275
absorber_proto_disagree,500,163,1741,0.002871912693854107,0.00563063063063063
absorber_proto_disagree,500,174,1507,0.0,0.0
absorber_proto_disagree,500,48,3361,0.0017851829812555787,0.0034712178189181373
absorber_proto_disagree,500,38,193,0.06735751295336788,0.11016949152542373
absorber_proto_disagree,500,69,1866,0.0,0.0
absorber_proto_disagree,500,104,1744,0.0005733944954128441,0.0011098779134295228
absorber_proto_disagree,500,47,618,0.0,0.0
absorber_proto_disagree,500,66,1955,0.0,0.0
absorber_proto_disagree,500,10,1004,0.4960159362549801,0.23948064438566963
absorber_proto_disagree,500,109,393,0.0,0.0
absorber_proto_disagree,500,26,807,0.008674101610904586,0.010911925175370226
absorber_proto_disagree,1000,56,12137,0.00041196341764851283,0.000792581437742728
absorber_proto_disagree,1000,163,1741,0.0,0.0
absorber_proto_disagree,1000,174,1507,0.0,0.0
absorber_proto_disagree,1000,48,3361,0.001487652484379649,0.002898550724637681
absorber_proto_disagree,1000,38,193,0.046632124352331605,0.08571428571428572
absorber_proto_disagree,1000,69,1866,0.0,0.0
absorber_proto_disagree,1000,104,1744,0.0,0.0
absorber_proto_disagree,1000,47,618,0.0016181229773462784,0.003105590062111801
absorber_proto_disagree,1000,66,1955,0.0,0.0
